submission_id,QUD,RT,age,comments,endTime,experiment_id,fileID,gender,is_expert,min_chars,option1,option2,optionLeft,optionRight,picture,question,response,snellen_result,startDate,startTime,timeSpent,trial_name,trial_number
566,,3605,20,,1562946371589,71,23,female,No,NA,NA,NA,not at all,very much,images/stimuli/23.jpg,How much do you like this painting?,6,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,9
566,,2300,20,,1562946371589,71,59,female,No,NA,NA,NA,not at all,very much,images/stimuli/59.jpg,How much do you like this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,10
566,,7572,20,,1562946371589,71,57,female,No,NA,NA,NA,not at all,very much,images/stimuli/57.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,11
566,,3594,20,,1562946371589,71,36,female,No,NA,NA,NA,not at all,very much,images/stimuli/36.jpg,How much do you like this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,12
566,,2149,20,,1562946371589,71,40,female,No,NA,NA,NA,not at all,very much,images/stimuli/40.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,13
566,,2868,20,,1562946371589,71,38,female,No,NA,NA,NA,not at all,very much,images/stimuli/38.jpg,How much do you like this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,14
566,,4128,20,,1562946371589,71,32,female,No,NA,NA,NA,not at all,very much,images/stimuli/32.jpg,How much do you like this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,15
566,,2877,20,,1562946371589,71,34,female,No,NA,NA,NA,not at all,very much,images/stimuli/34.jpg,How much do you like this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,16
566,,2198,20,,1562946371589,71,48,female,No,NA,NA,NA,not at all,very much,images/stimuli/48.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,17
566,,2484,20,,1562946371589,71,52,female,No,NA,NA,NA,not at all,very much,images/stimuli/52.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,18
566,,1290,20,,1562946371589,71,14,female,No,NA,NA,NA,not at all,very much,images/stimuli/14.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,19
566,,2038,20,,1562946371589,71,55,female,No,NA,NA,NA,not at all,very much,images/stimuli/55.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,20
566,,937,20,,1562946371589,71,44,female,No,NA,NA,NA,not at all,very much,images/stimuli/44.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,21
566,,2584,20,,1562946371589,71,1,female,No,NA,NA,NA,not at all,very much,images/stimuli/1.jpg,How much do you like this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,22
566,,2571,20,,1562946371589,71,19,female,No,NA,NA,NA,not at all,very much,images/stimuli/19.jpg,How much do you like this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,23
566,,3068,20,,1562946371589,71,16,female,No,NA,NA,NA,not at all,very much,images/stimuli/16.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,24
566,,6881,20,,1562946371589,71,51,female,No,NA,NA,NA,not at all,very much,images/stimuli/51.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,25
566,,6862,20,,1562946371589,71,46,female,No,NA,NA,NA,not at all,very much,images/stimuli/46.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,26
566,,2601,20,,1562946371589,71,50,female,No,NA,NA,NA,not at all,very much,images/stimuli/50.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,27
566,,5266,20,,1562946371589,71,54,female,No,NA,NA,NA,not at all,very much,images/stimuli/54.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,28
566,,2511,20,,1562946371589,71,20,female,No,NA,NA,NA,not at all,very much,images/stimuli/20.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,29
566,,2784,20,,1562946371589,71,49,female,No,NA,NA,NA,not at all,very much,images/stimuli/49.jpg,How much do you like this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,30
566,,1984,20,,1562946371589,71,42,female,No,NA,NA,NA,not at all,very much,images/stimuli/42.jpg,How much do you like this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,31
566,,4247,20,,1562946371589,71,6,female,No,NA,NA,NA,not at all,very much,images/stimuli/6.jpg,How much do you like this painting?,7,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,32
566,,3651,20,,1562946371589,71,37,female,No,NA,NA,NA,not at all,very much,images/stimuli/37.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,33
566,,6566,20,,1562946371589,71,25,female,No,NA,NA,NA,not at all,very much,images/stimuli/25.jpg,How much do you like this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,34
566,,2167,20,,1562946371589,71,56,female,No,NA,NA,NA,not at all,very much,images/stimuli/56.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,35
566,,6256,20,,1562946371589,71,21,female,No,NA,NA,NA,not at all,very much,images/stimuli/21.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,36
566,,5737,20,,1562946371589,71,18,female,No,NA,NA,NA,not at all,very much,images/stimuli/18.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,37
566,,3196,20,,1562946371589,71,10,female,No,NA,NA,NA,not at all,very much,images/stimuli/10.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,38
566,,2379,20,,1562946371589,71,5,female,No,NA,NA,NA,not at all,very much,images/stimuli/5.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,39
566,,1917,20,,1562946371589,71,31,female,No,NA,NA,NA,not at all,very much,images/stimuli/31.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,40
566,,2863,20,,1562946371589,71,29,female,No,NA,NA,NA,not at all,very much,images/stimuli/29.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,41
566,,2147,20,,1562946371589,71,13,female,No,NA,NA,NA,not at all,very much,images/stimuli/13.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,42
566,,2420,20,,1562946371589,71,53,female,No,NA,NA,NA,not at all,very much,images/stimuli/53.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,43
566,,4377,20,,1562946371589,71,27,female,No,NA,NA,NA,not at all,very much,images/stimuli/27.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,44
566,,1209,20,,1562946371589,71,43,female,No,NA,NA,NA,not at all,very much,images/stimuli/43.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,45
566,,2067,20,,1562946371589,71,24,female,No,NA,NA,NA,not at all,very much,images/stimuli/24.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,46
566,,2985,20,,1562946371589,71,2,female,No,NA,NA,NA,not at all,very much,images/stimuli/2.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,47
566,,4053,20,,1562946371589,71,47,female,No,NA,NA,NA,not at all,very much,images/stimuli/47.jpg,How much do you like this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,48
566,,2510,20,,1562946371589,71,39,female,No,NA,NA,NA,not at all,very much,images/stimuli/39.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,49
566,,2722,20,,1562946371589,71,12,female,No,NA,NA,NA,not at all,very much,images/stimuli/12.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,50
566,,2752,20,,1562946371589,71,45,female,No,NA,NA,NA,not at all,very much,images/stimuli/45.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,51
566,,2179,20,,1562946371589,71,35,female,No,NA,NA,NA,not at all,very much,images/stimuli/35.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,52
566,,1633,20,,1562946371589,71,58,female,No,NA,NA,NA,not at all,very much,images/stimuli/58.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,53
566,,1673,20,,1562946371589,71,15,female,No,NA,NA,NA,not at all,very much,images/stimuli/15.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,54
566,,2309,20,,1562946371589,71,7,female,No,NA,NA,NA,not at all,very much,images/stimuli/7.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,55
566,,2631,20,,1562946371589,71,28,female,No,NA,NA,NA,not at all,very much,images/stimuli/28.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,56
566,,4415,20,,1562946371589,71,8,female,No,NA,NA,NA,not at all,very much,images/stimuli/8.jpg,How much do you like this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,57
566,,1965,20,,1562946371589,71,41,female,No,NA,NA,NA,not at all,very much,images/stimuli/41.jpg,How much do you like this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,58
566,,2923,20,,1562946371589,71,30,female,No,NA,NA,NA,not at all,very much,images/stimuli/30.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,59
566,,5544,20,,1562946371589,71,9,female,No,NA,NA,NA,not at all,very much,images/stimuli/9.jpg,How much do you like this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b1_exp,60
566,,8626,20,,1562946371589,71,12,female,No,NA,NA,NA,not at all,very much,images/stimuli/12.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,1
566,,3278,20,,1562946371589,71,8,female,No,NA,NA,NA,not at all,very much,images/stimuli/8.jpg,How well can you identify patterns in this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,2
566,,2320,20,,1562946371589,71,3,female,No,NA,NA,NA,not at all,very much,images/stimuli/3.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,3
566,,5876,20,,1562946371589,71,16,female,No,NA,NA,NA,not at all,very much,images/stimuli/16.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,4
566,,2423,20,,1562946371589,71,11,female,No,NA,NA,NA,not at all,very much,images/stimuli/11.jpg,How well can you identify patterns in this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,5
566,,7482,20,,1562946371589,71,60,female,No,NA,NA,NA,not at all,very much,images/stimuli/60.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,6
566,,2855,20,,1562946371589,71,54,female,No,NA,NA,NA,not at all,very much,images/stimuli/54.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,7
566,,4919,20,,1562946371589,71,4,female,No,NA,NA,NA,not at all,very much,images/stimuli/4.jpg,How well can you identify patterns in this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,8
566,,4800,20,,1562946371589,71,6,female,No,NA,NA,NA,not at all,very much,images/stimuli/6.jpg,How well can you identify patterns in this painting?,6,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,9
566,,11066,20,,1562946371589,71,31,female,No,NA,NA,NA,not at all,very much,images/stimuli/31.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,10
566,,3449,20,,1562946371589,71,55,female,No,NA,NA,NA,not at all,very much,images/stimuli/55.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,11
566,,4586,20,,1562946371589,71,1,female,No,NA,NA,NA,not at all,very much,images/stimuli/1.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,12
566,,4689,20,,1562946371589,71,30,female,No,NA,NA,NA,not at all,very much,images/stimuli/30.jpg,How well can you identify patterns in this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,13
566,,10748,20,,1562946371589,71,22,female,No,NA,NA,NA,not at all,very much,images/stimuli/22.jpg,How well can you identify patterns in this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,14
566,,4181,20,,1562946371589,71,42,female,No,NA,NA,NA,not at all,very much,images/stimuli/42.jpg,How well can you identify patterns in this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,15
566,,5283,20,,1562946371589,71,38,female,No,NA,NA,NA,not at all,very much,images/stimuli/38.jpg,How well can you identify patterns in this painting?,6,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,16
566,,4456,20,,1562946371589,71,32,female,No,NA,NA,NA,not at all,very much,images/stimuli/32.jpg,How well can you identify patterns in this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,17
566,,6109,20,,1562946371589,71,20,female,No,NA,NA,NA,not at all,very much,images/stimuli/20.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,18
566,,4616,20,,1562946371589,71,41,female,No,NA,NA,NA,not at all,very much,images/stimuli/41.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,19
566,,3770,20,,1562946371589,71,7,female,No,NA,NA,NA,not at all,very much,images/stimuli/7.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,20
566,,4131,20,,1562946371589,71,13,female,No,NA,NA,NA,not at all,very much,images/stimuli/13.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,21
566,,4336,20,,1562946371589,71,24,female,No,NA,NA,NA,not at all,very much,images/stimuli/24.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,22
566,,6229,20,,1562946371589,71,14,female,No,NA,NA,NA,not at all,very much,images/stimuli/14.jpg,How well can you identify patterns in this painting?,1,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,23
566,,4156,20,,1562946371589,71,36,female,No,NA,NA,NA,not at all,very much,images/stimuli/36.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,24
566,,4089,20,,1562946371589,71,17,female,No,NA,NA,NA,not at all,very much,images/stimuli/17.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,25
566,,2035,20,,1562946371589,71,50,female,No,NA,NA,NA,not at all,very much,images/stimuli/50.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,26
566,,5815,20,,1562946371589,71,59,female,No,NA,NA,NA,not at all,very much,images/stimuli/59.jpg,How well can you identify patterns in this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,27
566,,5544,20,,1562946371589,71,47,female,No,NA,NA,NA,not at all,very much,images/stimuli/47.jpg,How well can you identify patterns in this painting?,7,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,28
566,,5321,20,,1562946371589,71,48,female,No,NA,NA,NA,not at all,very much,images/stimuli/48.jpg,How well can you identify patterns in this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,29
566,,4061,20,,1562946371589,71,28,female,No,NA,NA,NA,not at all,very much,images/stimuli/28.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,30
566,,3408,20,,1562946371589,71,37,female,No,NA,NA,NA,not at all,very much,images/stimuli/37.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,31
566,,2283,20,,1562946371589,71,2,female,No,NA,NA,NA,not at all,very much,images/stimuli/2.jpg,How well can you identify patterns in this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,32
566,,4698,20,,1562946371589,71,34,female,No,NA,NA,NA,not at all,very much,images/stimuli/34.jpg,How well can you identify patterns in this painting?,6,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,33
566,,2034,20,,1562946371589,71,52,female,No,NA,NA,NA,not at all,very much,images/stimuli/52.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,34
566,,2085,20,,1562946371589,71,5,female,No,NA,NA,NA,not at all,very much,images/stimuli/5.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,35
566,,1198,20,,1562946371589,71,40,female,No,NA,NA,NA,not at all,very much,images/stimuli/40.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,36
566,,1038,20,,1562946371589,71,43,female,No,NA,NA,NA,not at all,very much,images/stimuli/43.jpg,How well can you identify patterns in this painting?,2,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,37
566,,4132,20,,1562946371589,71,56,female,No,NA,NA,NA,not at all,very much,images/stimuli/56.jpg,How well can you identify patterns in this painting?,5,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,38
566,,2106,20,,1562946371589,71,15,female,No,NA,NA,NA,not at all,very much,images/stimuli/15.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,39
566,,1248,20,,1562946371589,71,25,female,No,NA,NA,NA,not at all,very much,images/stimuli/25.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,40
566,,9048,20,,1562946371589,71,19,female,No,NA,NA,NA,not at all,very much,images/stimuli/19.jpg,How well can you identify patterns in this painting?,4,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,41
566,,4221,20,,1562946371589,71,51,female,No,NA,NA,NA,not at all,very much,images/stimuli/51.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,42
566,,5542,20,,1562946371589,71,29,female,No,NA,NA,NA,not at all,very much,images/stimuli/29.jpg,How well can you identify patterns in this painting?,3,9,Fri Jul 12 2019 17:34:17 GMT+0200 (Mitteleuropäische Sommerzeit),1562945657112,11.90795,b2_exp,43
